cliente_id,ano_mes,diasConse,login_flag,churn_flag,risco,perfil
894,2025-07,0.0,15,0,Estado de alerta,gradual
894,2025-08,0.0,19,0,Estado de alerta,gradual
894,2025-09,0.0,13,0,Estado de alerta,gradual
894,2025-10,0.0,11,0,Estado de alerta,gradual
894,2025-11,0.0,13,0,Estado de alerta,gradual
894,2025-12,0.0,16,0,Estado de alerta,gradual
894,2026-01,0.0,17,0,Estado de alerta,gradual
895,2025-07,0.0,3,0,Estado de alerta,chronic
895,2025-08,0.0,2,0,Estado de alerta,chronic
895,2025-09,0.0,2,0,Estado de alerta,chronic
895,2025-10,0.0,1,0,Estado de alerta,chronic
895,2025-11,0.0,2,0,Estado de alerta,chronic
895,2025-12,0.0,2,0,Estado de alerta,chronic
895,2026-01,0.0,2,0,Estado de alerta,chronic
896,2025-07,0.0,3,0,Estado de alerta,weekend
896,2025-08,0.0,6,0,Estado de alerta,weekend
896,2025-09,0.0,4,0,Estado de alerta,weekend
896,2025-10,0.0,5,0,Estado de alerta,weekend
896,2025-11,0.0,6,0,Estado de alerta,weekend
896,2025-12,0.0,6,0,Estado de alerta,weekend
896,2026-01,0.0,5,0,Estado de alerta,weekend
897,2025-07,0.0,4,0,Estado de alerta,weekend
897,2025-08,0.0,5,0,Estado de alerta,weekend
897,2025-09,0.0,7,0,Estado de alerta,weekend
897,2025-10,0.0,3,0,Estado de alerta,weekend
897,2025-11,0.0,6,0,Estado de alerta,weekend
897,2025-12,0.0,5,0,Estado de alerta,weekend
897,2026-01,0.0,4,0,Estado de alerta,weekend
898,2025-07,0.0,2,0,Estado de alerta,chronic
898,2025-08,0.0,2,0,Estado de alerta,chronic
898,2025-09,0.0,2,0,Estado de alerta,chronic
898,2025-10,0.0,2,0,Estado de alerta,chronic
898,2025-11,0.0,2,0,Estado de alerta,chronic
898,2025-12,0.0,3,0,Estado de alerta,chronic
898,2026-01,0.0,2,0,Estado de alerta,chronic
899,2025-07,0.0,20,0,Estado de alerta,heavy
899,2025-08,0.0,18,0,Estado de alerta,heavy
899,2025-09,0.0,20,0,Estado de alerta,heavy
899,2025-10,0.0,16,0,Estado de alerta,heavy
899,2025-11,0.0,18,0,Estado de alerta,heavy
899,2025-12,0.0,16,0,Estado de alerta,heavy
899,2026-01,0.0,18,0,Estado de alerta,heavy
900,2025-07,0.0,19,0,Estado de alerta,heavy
900,2025-08,0.0,17,0,Estado de alerta,heavy
900,2025-09,0.0,20,0,Estado de alerta,heavy
900,2025-10,0.0,17,0,Estado de alerta,heavy
900,2025-11,0.0,16,0,Estado de alerta,heavy
900,2025-12,0.0,16,0,Estado de alerta,heavy
900,2026-01,0.0,19,0,Estado de alerta,heavy
901,2025-07,0.0,6,0,Estado de alerta,weekend
901,2025-08,0.0,5,0,Estado de alerta,weekend
901,2025-09,0.0,5,0,Estado de alerta,weekend
901,2025-10,0.0,7,0,Estado de alerta,weekend
901,2025-11,0.0,5,0,Estado de alerta,weekend
901,2025-12,0.0,4,0,Estado de alerta,weekend
901,2026-01,0.0,6,0,Estado de alerta,weekend
902,2025-07,0.0,16,0,Estado de alerta,heavy
902,2025-08,0.0,18,0,Estado de alerta,heavy
902,2025-09,0.0,17,0,Estado de alerta,heavy
902,2025-10,0.0,21,0,Estado de alerta,heavy
902,2025-11,0.0,16,0,Estado de alerta,heavy
902,2025-12,0.0,15,0,Estado de alerta,heavy
902,2026-01,0.0,15,0,Estado de alerta,heavy
903,2025-07,0.0,4,0,Estado de alerta,weekend
903,2025-08,0.0,5,0,Estado de alerta,weekend
903,2025-09,0.0,7,0,Estado de alerta,weekend
903,2025-10,0.0,4,0,Estado de alerta,weekend
903,2025-11,0.0,5,0,Estado de alerta,weekend
903,2025-12,0.0,6,0,Estado de alerta,weekend
903,2026-01,0.0,3,0,Estado de alerta,weekend
904,2025-07,0.0,13,0,Estado de alerta,gradual
904,2025-08,0.0,15,0,Estado de alerta,gradual
904,2025-09,0.0,12,0,Estado de alerta,gradual
904,2025-10,0.0,14,0,Estado de alerta,gradual
904,2025-11,0.0,16,0,Estado de alerta,gradual
904,2025-12,0.0,13,0,Estado de alerta,gradual
904,2026-01,0.0,13,0,Estado de alerta,gradual
905,2025-07,0.0,14,0,Estado de alerta,gradual
905,2025-08,0.0,17,0,Estado de alerta,gradual
905,2025-09,0.0,14,0,Estado de alerta,gradual
905,2025-10,0.0,16,0,Estado de alerta,gradual
905,2025-11,0.0,15,0,Estado de alerta,gradual
905,2025-12,0.0,16,0,Estado de alerta,gradual
905,2026-01,0.0,15,0,Estado de alerta,gradual
906,2025-07,0.0,1,0,Estado de alerta,chronic
906,2025-08,0.0,2,0,Estado de alerta,chronic
906,2025-09,0.0,2,0,Estado de alerta,chronic
906,2025-10,0.0,2,0,Estado de alerta,chronic
906,2025-11,0.0,1,0,Estado de alerta,chronic
906,2025-12,0.0,2,0,Estado de alerta,chronic
906,2026-01,0.0,2,0,Estado de alerta,chronic
907,2025-07,0.0,2,0,Estado de alerta,chronic
907,2025-08,0.0,2,0,Estado de alerta,chronic
907,2025-09,0.0,2,0,Estado de alerta,chronic
907,2025-10,0.0,2,0,Estado de alerta,chronic
907,2025-11,0.0,2,0,Estado de alerta,chronic
907,2025-12,0.0,2,0,Estado de alerta,chronic
907,2026-01,0.0,2,0,Estado de alerta,chronic
908,2025-07,0.0,6,0,Estado de alerta,weekend
908,2025-08,0.0,5,0,Estado de alerta,weekend
908,2025-09,0.0,5,0,Estado de alerta,weekend
908,2025-10,0.0,7,0,Estado de alerta,weekend
908,2025-11,0.0,4,0,Estado de alerta,weekend
908,2025-12,0.0,5,0,Estado de alerta,weekend
908,2026-01,0.0,4,0,Estado de alerta,weekend
909,2025-07,0.0,5,0,Estado de alerta,weekend
909,2025-08,0.0,4,0,Estado de alerta,weekend
909,2025-09,0.0,5,0,Estado de alerta,weekend
909,2025-10,0.0,5,0,Estado de alerta,weekend
909,2025-11,0.0,5,0,Estado de alerta,weekend
909,2025-12,0.0,4,0,Estado de alerta,weekend
909,2026-01,0.0,5,0,Estado de alerta,weekend
910,2025-07,0.0,16,0,Estado de alerta,gradual
910,2025-08,0.0,16,0,Estado de alerta,gradual
910,2025-09,0.0,15,0,Estado de alerta,gradual
910,2025-10,0.0,13,0,Estado de alerta,gradual
910,2025-11,0.0,14,0,Estado de alerta,gradual
910,2025-12,0.0,15,0,Estado de alerta,gradual
910,2026-01,0.0,13,0,Estado de alerta,gradual
911,2025-07,0.0,15,0,Estado de alerta,gradual
911,2025-08,0.0,15,0,Estado de alerta,gradual
911,2025-09,0.0,18,0,Estado de alerta,gradual
911,2025-10,0.0,14,0,Estado de alerta,gradual
911,2025-11,0.0,9,0,Estado de alerta,gradual
911,2025-12,0.0,15,0,Estado de alerta,gradual
911,2026-01,0.0,15,0,Estado de alerta,gradual
912,2025-07,0.0,7,0,Estado de alerta,weekend
912,2025-08,0.0,4,0,Estado de alerta,weekend
912,2025-09,0.0,3,0,Estado de alerta,weekend
912,2025-10,0.0,5,0,Estado de alerta,weekend
912,2025-11,0.0,4,0,Estado de alerta,weekend
912,2025-12,0.0,5,0,Estado de alerta,weekend
912,2026-01,0.0,4,0,Estado de alerta,weekend
913,2025-07,0.0,2,0,Estado de alerta,chronic
913,2025-08,0.0,2,0,Estado de alerta,chronic
913,2025-09,0.0,2,0,Estado de alerta,chronic
913,2025-10,0.0,2,0,Estado de alerta,chronic
913,2025-11,0.0,1,0,Estado de alerta,chronic
913,2025-12,0.0,2,0,Estado de alerta,chronic
913,2026-01,0.0,1,0,Estado de alerta,chronic
914,2025-07,0.0,16,0,Estado de alerta,gradual
914,2025-08,0.0,14,0,Estado de alerta,gradual
914,2025-09,0.0,13,0,Estado de alerta,gradual
914,2025-10,0.0,17,0,Estado de alerta,gradual
914,2025-11,0.0,14,0,Estado de alerta,gradual
914,2025-12,0.0,12,0,Estado de alerta,gradual
914,2026-01,0.0,15,0,Estado de alerta,gradual
915,2025-07,0.0,16,0,Estado de alerta,gradual
915,2025-08,0.0,18,0,Estado de alerta,gradual
915,2025-09,0.0,15,0,Estado de alerta,gradual
915,2025-10,0.0,19,0,Estado de alerta,gradual
915,2025-11,0.0,15,0,Estado de alerta,gradual
915,2025-12,0.0,16,0,Estado de alerta,gradual
915,2026-01,0.0,13,0,Estado de alerta,gradual
916,2025-07,0.0,14,0,Estado de alerta,gradual
916,2025-08,0.0,18,0,Estado de alerta,gradual
916,2025-09,0.0,10,0,Estado de alerta,gradual
916,2025-10,0.0,14,0,Estado de alerta,gradual
916,2025-11,0.0,14,0,Estado de alerta,gradual
916,2025-12,0.0,12,0,Estado de alerta,gradual
916,2026-01,0.0,14,0,Estado de alerta,gradual
917,2025-07,0.0,3,0,Estado de alerta,weekend
917,2025-08,0.0,5,0,Estado de alerta,weekend
917,2025-09,0.0,6,0,Estado de alerta,weekend
917,2025-10,0.0,6,0,Estado de alerta,weekend
917,2025-11,0.0,6,0,Estado de alerta,weekend
917,2025-12,0.0,5,0,Estado de alerta,weekend
917,2026-01,0.0,4,0,Estado de alerta,weekend
918,2025-07,0.0,2,0,Estado de alerta,chronic
918,2025-08,0.0,3,0,Estado de alerta,chronic
918,2025-09,0.0,2,0,Estado de alerta,chronic
918,2025-10,0.0,3,0,Estado de alerta,chronic
918,2025-11,0.0,3,0,Estado de alerta,chronic
918,2025-12,0.0,1,0,Estado de alerta,chronic
918,2026-01,0.0,2,0,Estado de alerta,chronic
919,2025-07,0.0,2,0,Estado de alerta,chronic
919,2025-08,0.0,3,0,Estado de alerta,chronic
919,2025-09,0.0,2,0,Estado de alerta,chronic
919,2025-10,0.0,2,0,Estado de alerta,chronic
919,2025-11,0.0,2,0,Estado de alerta,chronic
919,2025-12,0.0,2,0,Estado de alerta,chronic
919,2026-01,0.0,2,0,Estado de alerta,chronic
920,2025-07,0.0,17,0,Estado de alerta,heavy
920,2025-08,0.0,17,0,Estado de alerta,heavy
920,2025-09,0.0,16,0,Estado de alerta,heavy
920,2025-10,0.0,19,0,Estado de alerta,heavy
920,2025-11,0.0,17,0,Estado de alerta,heavy
920,2025-12,0.0,17,0,Estado de alerta,heavy
920,2026-01,0.0,17,0,Estado de alerta,heavy
921,2025-07,0.0,2,0,Estado de alerta,chronic
921,2025-08,0.0,1,0,Estado de alerta,chronic
921,2025-09,0.0,2,0,Estado de alerta,chronic
921,2025-10,0.0,1,0,Estado de alerta,chronic
921,2025-11,0.0,2,0,Estado de alerta,chronic
921,2025-12,0.0,2,0,Estado de alerta,chronic
921,2026-01,0.0,2,0,Estado de alerta,chronic
922,2025-07,0.0,17,0,Estado de alerta,gradual
922,2025-08,0.0,12,0,Estado de alerta,gradual
922,2025-09,0.0,14,0,Estado de alerta,gradual
922,2025-10,0.0,16,0,Estado de alerta,gradual
922,2025-11,0.0,17,0,Estado de alerta,gradual
922,2025-12,0.0,17,0,Estado de alerta,gradual
922,2026-01,0.0,14,0,Estado de alerta,gradual
923,2025-07,0.0,2,0,Estado de alerta,chronic
923,2025-08,0.0,3,0,Estado de alerta,chronic
923,2025-09,0.0,1,0,Estado de alerta,chronic
923,2025-10,0.0,2,0,Estado de alerta,chronic
923,2025-11,0.0,2,0,Estado de alerta,chronic
923,2025-12,0.0,2,0,Estado de alerta,chronic
923,2026-01,0.0,2,0,Estado de alerta,chronic
924,2025-07,0.0,2,0,Estado de alerta,chronic
924,2025-08,0.0,2,0,Estado de alerta,chronic
924,2025-09,0.0,2,0,Estado de alerta,chronic
924,2025-10,0.0,2,0,Estado de alerta,chronic
924,2025-11,0.0,2,0,Estado de alerta,chronic
924,2025-12,0.0,2,0,Estado de alerta,chronic
924,2026-01,0.0,2,0,Estado de alerta,chronic
925,2025-07,0.0,12,0,Estado de alerta,gradual
925,2025-08,0.0,16,0,Estado de alerta,gradual
925,2025-09,0.0,12,0,Estado de alerta,gradual
925,2025-10,0.0,16,0,Estado de alerta,gradual
925,2025-11,0.0,16,0,Estado de alerta,gradual
925,2025-12,0.0,13,0,Estado de alerta,gradual
925,2026-01,0.0,15,0,Estado de alerta,gradual
926,2025-07,0.0,20,0,Estado de alerta,heavy
926,2025-08,0.0,18,0,Estado de alerta,heavy
926,2025-09,0.0,16,0,Estado de alerta,heavy
926,2025-10,0.0,17,0,Estado de alerta,heavy
926,2025-11,0.0,17,0,Estado de alerta,heavy
926,2025-12,0.0,14,0,Estado de alerta,heavy
926,2026-01,0.0,17,0,Estado de alerta,heavy
927,2025-07,0.0,5,0,Estado de alerta,weekend
927,2025-08,0.0,5,0,Estado de alerta,weekend
927,2025-09,0.0,4,0,Estado de alerta,weekend
927,2025-10,0.0,5,0,Estado de alerta,weekend
927,2025-11,0.0,6,0,Estado de alerta,weekend
927,2025-12,0.0,5,0,Estado de alerta,weekend
927,2026-01,0.0,5,0,Estado de alerta,weekend
928,2025-07,0.0,12,0,Estado de alerta,gradual
928,2025-08,0.0,17,0,Estado de alerta,gradual
928,2025-09,0.0,18,0,Estado de alerta,gradual
928,2025-10,0.0,15,0,Estado de alerta,gradual
928,2025-11,0.0,15,0,Estado de alerta,gradual
928,2025-12,0.0,14,0,Estado de alerta,gradual
928,2026-01,0.0,13,0,Estado de alerta,gradual
929,2025-07,0.0,2,0,Estado de alerta,chronic
929,2025-08,0.0,2,0,Estado de alerta,chronic
929,2025-09,0.0,2,0,Estado de alerta,chronic
929,2025-10,0.0,1,0,Estado de alerta,chronic
929,2025-11,0.0,2,0,Estado de alerta,chronic
929,2025-12,0.0,2,0,Estado de alerta,chronic
929,2026-01,0.0,2,0,Estado de alerta,chronic
930,2025-07,0.0,5,0,Estado de alerta,weekend
930,2025-08,0.0,6,0,Estado de alerta,weekend
930,2025-09,0.0,6,0,Estado de alerta,weekend
930,2025-10,0.0,5,0,Estado de alerta,weekend
930,2025-11,0.0,5,0,Estado de alerta,weekend
930,2025-12,0.0,6,0,Estado de alerta,weekend
930,2026-01,0.0,5,0,Estado de alerta,weekend
931,2025-07,0.0,16,0,Estado de alerta,heavy
931,2025-08,0.0,18,0,Estado de alerta,heavy
931,2025-09,0.0,18,0,Estado de alerta,heavy
931,2025-10,0.0,20,0,Estado de alerta,heavy
931,2025-11,0.0,16,0,Estado de alerta,heavy
931,2025-12,0.0,17,0,Estado de alerta,heavy
931,2026-01,0.0,20,0,Estado de alerta,heavy
932,2025-07,0.0,2,0,Estado de alerta,chronic
932,2025-08,0.0,1,0,Estado de alerta,chronic
932,2025-09,0.0,1,0,Estado de alerta,chronic
932,2025-10,0.0,2,0,Estado de alerta,chronic
932,2025-11,0.0,1,0,Estado de alerta,chronic
932,2025-12,0.0,2,0,Estado de alerta,chronic
932,2026-01,0.0,2,0,Estado de alerta,chronic
933,2025-07,0.0,2,0,Estado de alerta,chronic
933,2025-08,0.0,1,0,Estado de alerta,chronic
933,2025-09,0.0,2,0,Estado de alerta,chronic
933,2025-10,0.0,1,0,Estado de alerta,chronic
933,2025-11,0.0,2,0,Estado de alerta,chronic
933,2025-12,0.0,2,0,Estado de alerta,chronic
933,2026-01,0.0,2,0,Estado de alerta,chronic
934,2025-07,0.0,17,0,Estado de alerta,gradual
934,2025-08,0.0,13,0,Estado de alerta,gradual
934,2025-09,0.0,16,0,Estado de alerta,gradual
934,2025-10,0.0,14,0,Estado de alerta,gradual
934,2025-11,0.0,17,0,Estado de alerta,gradual
934,2025-12,0.0,14,0,Estado de alerta,gradual
934,2026-01,0.0,16,0,Estado de alerta,gradual
935,2025-07,0.0,6,0,Estado de alerta,weekend
935,2025-08,0.0,6,0,Estado de alerta,weekend
935,2025-09,0.0,4,0,Estado de alerta,weekend
935,2025-10,0.0,5,0,Estado de alerta,weekend
935,2025-11,0.0,5,0,Estado de alerta,weekend
935,2025-12,0.0,7,0,Estado de alerta,weekend
935,2026-01,0.0,5,0,Estado de alerta,weekend
936,2025-07,0.0,7,0,Estado de alerta,weekend
936,2025-08,0.0,5,0,Estado de alerta,weekend
936,2025-09,0.0,5,0,Estado de alerta,weekend
936,2025-10,0.0,6,0,Estado de alerta,weekend
936,2025-11,0.0,4,0,Estado de alerta,weekend
936,2025-12,0.0,5,0,Estado de alerta,weekend
936,2026-01,0.0,5,0,Estado de alerta,weekend
937,2025-07,0.0,15,0,Estado de alerta,heavy
937,2025-08,0.0,18,0,Estado de alerta,heavy
937,2025-09,0.0,16,0,Estado de alerta,heavy
937,2025-10,0.0,16,0,Estado de alerta,heavy
937,2025-11,0.0,17,0,Estado de alerta,heavy
937,2025-12,0.0,19,0,Estado de alerta,heavy
937,2026-01,0.0,18,0,Estado de alerta,heavy
938,2025-07,0.0,2,0,Estado de alerta,chronic
938,2025-08,0.0,3,0,Estado de alerta,chronic
938,2025-09,0.0,2,0,Estado de alerta,chronic
938,2025-10,0.0,1,0,Estado de alerta,chronic
938,2025-11,0.0,3,0,Estado de alerta,chronic
938,2025-12,0.0,2,0,Estado de alerta,chronic
938,2026-01,0.0,2,0,Estado de alerta,chronic
939,2025-07,0.0,15,0,Estado de alerta,heavy
939,2025-08,0.0,18,0,Estado de alerta,heavy
939,2025-09,0.0,18,0,Estado de alerta,heavy
939,2025-10,0.0,17,0,Estado de alerta,heavy
939,2025-11,0.0,17,0,Estado de alerta,heavy
939,2025-12,0.0,16,0,Estado de alerta,heavy
939,2026-01,0.0,19,0,Estado de alerta,heavy
940,2025-07,0.0,14,0,Estado de alerta,gradual
940,2025-08,0.0,12,0,Estado de alerta,gradual
940,2025-09,0.0,16,0,Estado de alerta,gradual
940,2025-10,0.0,16,0,Estado de alerta,gradual
940,2025-11,0.0,16,0,Estado de alerta,gradual
940,2025-12,0.0,16,0,Estado de alerta,gradual
940,2026-01,0.0,18,0,Estado de alerta,gradual
941,2025-07,0.0,6,0,Estado de alerta,weekend
941,2025-08,0.0,5,0,Estado de alerta,weekend
941,2025-09,0.0,6,0,Estado de alerta,weekend
941,2025-10,0.0,4,0,Estado de alerta,weekend
941,2025-11,0.0,5,0,Estado de alerta,weekend
941,2025-12,0.0,6,0,Estado de alerta,weekend
941,2026-01,0.0,4,0,Estado de alerta,weekend
942,2025-07,0.0,14,0,Estado de alerta,gradual
942,2025-08,0.0,15,0,Estado de alerta,gradual
942,2025-09,0.0,16,0,Estado de alerta,gradual
942,2025-10,0.0,12,0,Estado de alerta,gradual
942,2025-11,0.0,12,0,Estado de alerta,gradual
942,2025-12,0.0,16,0,Estado de alerta,gradual
942,2026-01,0.0,15,0,Estado de alerta,gradual
943,2025-07,0.0,2,0,Estado de alerta,chronic
943,2025-08,0.0,2,0,Estado de alerta,chronic
943,2025-09,0.0,3,0,Estado de alerta,chronic
943,2025-10,0.0,3,0,Estado de alerta,chronic
943,2025-11,0.0,2,0,Estado de alerta,chronic
943,2025-12,0.0,1,0,Estado de alerta,chronic
943,2026-01,0.0,1,0,Estado de alerta,chronic
944,2025-07,0.0,2,0,Estado de alerta,chronic
944,2025-08,0.0,1,0,Estado de alerta,chronic
944,2025-09,0.0,1,0,Estado de alerta,chronic
944,2025-10,0.0,2,0,Estado de alerta,chronic
944,2025-11,0.0,3,0,Estado de alerta,chronic
944,2025-12,0.0,3,0,Estado de alerta,chronic
944,2026-01,0.0,2,0,Estado de alerta,chronic
945,2025-07,0.0,4,0,Estado de alerta,weekend
945,2025-08,0.0,3,0,Estado de alerta,weekend
945,2025-09,0.0,5,0,Estado de alerta,weekend
945,2025-10,0.0,6,0,Estado de alerta,weekend
945,2025-11,0.0,6,0,Estado de alerta,weekend
945,2025-12,0.0,6,0,Estado de alerta,weekend
945,2026-01,0.0,6,0,Estado de alerta,weekend
946,2025-07,0.0,19,0,Estado de alerta,heavy
946,2025-08,0.0,17,0,Estado de alerta,heavy
946,2025-09,0.0,16,0,Estado de alerta,heavy
946,2025-10,0.0,16,0,Estado de alerta,heavy
946,2025-11,0.0,19,0,Estado de alerta,heavy
946,2025-12,0.0,19,0,Estado de alerta,heavy
946,2026-01,0.0,18,0,Estado de alerta,heavy
947,2025-07,0.0,19,0,Estado de alerta,heavy
947,2025-08,0.0,16,0,Estado de alerta,heavy
947,2025-09,0.0,17,0,Estado de alerta,heavy
947,2025-10,0.0,17,0,Estado de alerta,heavy
947,2025-11,0.0,17,0,Estado de alerta,heavy
947,2025-12,0.0,20,0,Estado de alerta,heavy
947,2026-01,0.0,20,0,Estado de alerta,heavy
948,2025-07,0.0,3,0,Estado de alerta,chronic
948,2025-08,0.0,2,0,Estado de alerta,chronic
948,2025-09,0.0,2,0,Estado de alerta,chronic
948,2025-10,0.0,1,0,Estado de alerta,chronic
948,2025-11,0.0,2,0,Estado de alerta,chronic
948,2025-12,0.0,3,0,Estado de alerta,chronic
948,2026-01,0.0,1,0,Estado de alerta,chronic
949,2025-07,0.0,2,0,Estado de alerta,chronic
949,2025-08,0.0,2,0,Estado de alerta,chronic
949,2025-09,0.0,2,0,Estado de alerta,chronic
949,2025-10,0.0,2,0,Estado de alerta,chronic
949,2025-11,0.0,3,0,Estado de alerta,chronic
949,2025-12,0.0,2,0,Estado de alerta,chronic
949,2026-01,0.0,2,0,Estado de alerta,chronic
950,2025-07,0.0,13,0,Estado de alerta,gradual
950,2025-08,0.0,14,0,Estado de alerta,gradual
950,2025-09,0.0,15,0,Estado de alerta,gradual
950,2025-10,0.0,13,0,Estado de alerta,gradual
950,2025-11,0.0,12,0,Estado de alerta,gradual
950,2025-12,0.0,16,0,Estado de alerta,gradual
950,2026-01,0.0,16,0,Estado de alerta,gradual
951,2025-07,0.0,2,0,Estado de alerta,chronic
951,2025-08,0.0,3,0,Estado de alerta,chronic
951,2025-09,0.0,2,0,Estado de alerta,chronic
951,2025-10,0.0,3,0,Estado de alerta,chronic
951,2025-11,0.0,1,0,Estado de alerta,chronic
951,2025-12,0.0,1,0,Estado de alerta,chronic
951,2026-01,0.0,2,0,Estado de alerta,chronic
952,2025-07,0.0,2,0,Estado de alerta,chronic
952,2025-08,0.0,2,0,Estado de alerta,chronic
952,2025-09,0.0,2,0,Estado de alerta,chronic
952,2025-10,0.0,2,0,Estado de alerta,chronic
952,2025-11,0.0,1,0,Estado de alerta,chronic
952,2025-12,0.0,2,0,Estado de alerta,chronic
952,2026-01,0.0,2,0,Estado de alerta,chronic
953,2025-07,0.0,4,0,Estado de alerta,weekend
953,2025-08,0.0,5,0,Estado de alerta,weekend
953,2025-09,0.0,4,0,Estado de alerta,weekend
953,2025-10,0.0,6,0,Estado de alerta,weekend
953,2025-11,0.0,4,0,Estado de alerta,weekend
953,2025-12,0.0,5,0,Estado de alerta,weekend
953,2026-01,0.0,5,0,Estado de alerta,weekend
954,2025-07,0.0,2,0,Estado de alerta,chronic
954,2025-08,0.0,2,0,Estado de alerta,chronic
954,2025-09,0.0,2,0,Estado de alerta,chronic
954,2025-10,0.0,2,0,Estado de alerta,chronic
954,2025-11,0.0,2,0,Estado de alerta,chronic
954,2025-12,0.0,2,0,Estado de alerta,chronic
954,2026-01,0.0,2,0,Estado de alerta,chronic
955,2025-07,0.0,16,0,Estado de alerta,gradual
955,2025-08,0.0,16,0,Estado de alerta,gradual
955,2025-09,0.0,16,0,Estado de alerta,gradual
955,2025-10,0.0,14,0,Estado de alerta,gradual
955,2025-11,0.0,17,0,Estado de alerta,gradual
955,2025-12,0.0,15,0,Estado de alerta,gradual
955,2026-01,0.0,20,0,Estado de alerta,gradual
956,2025-07,0.0,15,0,Estado de alerta,gradual
956,2025-08,0.0,16,0,Estado de alerta,gradual
956,2025-09,0.0,11,0,Estado de alerta,gradual
956,2025-10,0.0,15,0,Estado de alerta,gradual
956,2025-11,0.0,17,0,Estado de alerta,gradual
956,2025-12,0.0,14,0,Estado de alerta,gradual
956,2026-01,0.0,14,0,Estado de alerta,gradual
957,2025-07,0.0,15,0,Estado de alerta,gradual
957,2025-08,0.0,17,0,Estado de alerta,gradual
957,2025-09,0.0,16,0,Estado de alerta,gradual
957,2025-10,0.0,14,0,Estado de alerta,gradual
957,2025-11,0.0,14,0,Estado de alerta,gradual
957,2025-12,0.0,14,0,Estado de alerta,gradual
957,2026-01,0.0,16,0,Estado de alerta,gradual
958,2025-07,0.0,16,0,Estado de alerta,heavy
958,2025-08,0.0,18,0,Estado de alerta,heavy
958,2025-09,0.0,18,0,Estado de alerta,heavy
958,2025-10,0.0,19,0,Estado de alerta,heavy
958,2025-11,0.0,16,0,Estado de alerta,heavy
958,2025-12,0.0,19,0,Estado de alerta,heavy
958,2026-01,0.0,18,0,Estado de alerta,heavy
959,2025-07,0.0,4,0,Estado de alerta,weekend
959,2025-08,0.0,4,0,Estado de alerta,weekend
959,2025-09,0.0,4,0,Estado de alerta,weekend
959,2025-10,0.0,6,0,Estado de alerta,weekend
959,2025-11,0.0,5,0,Estado de alerta,weekend
959,2025-12,0.0,6,0,Estado de alerta,weekend
959,2026-01,0.0,6,0,Estado de alerta,weekend
960,2025-07,0.0,2,0,Estado de alerta,chronic
960,2025-08,0.0,2,0,Estado de alerta,chronic
960,2025-09,0.0,2,0,Estado de alerta,chronic
960,2025-10,0.0,1,0,Estado de alerta,chronic
960,2025-11,0.0,2,0,Estado de alerta,chronic
960,2025-12,0.0,2,0,Estado de alerta,chronic
960,2026-01,0.0,2,0,Estado de alerta,chronic
961,2025-07,0.0,18,0,Estado de alerta,heavy
961,2025-08,0.0,19,0,Estado de alerta,heavy
961,2025-09,0.0,16,0,Estado de alerta,heavy
961,2025-10,0.0,13,0,Estado de alerta,heavy
961,2025-11,0.0,19,0,Estado de alerta,heavy
961,2025-12,0.0,18,0,Estado de alerta,heavy
961,2026-01,0.0,18,0,Estado de alerta,heavy
962,2025-07,0.0,2,0,Estado de alerta,chronic
962,2025-08,0.0,2,0,Estado de alerta,chronic
962,2025-09,0.0,2,0,Estado de alerta,chronic
962,2025-10,0.0,2,0,Estado de alerta,chronic
962,2025-11,0.0,3,0,Estado de alerta,chronic
962,2025-12,0.0,2,0,Estado de alerta,chronic
